"ID","Position","Company","City","State","Skills","Type","Salary"
294.0,"Data Scientist II","Amazon","Seattle","WA","Data Mining","Base Salary","124000"
295.0,"Data Scientist","Electronic Arts","Redwood City","CA","Hadoop","Base Salary","116000"
296.0,"Data Scientist","Adobe","San Jose","CA","Hadoop","Base Salary","130000"
297.0,"Data Scientist","PlaceIQ","New York","NY","Hadoop","Base Salary","106000"
298.0,"Senior Data Scientist","TrueCar","Santa Monica","CA","Data Science","Base Salary","135000"
299.0,"Senior Data Scientist","Verizon","Boston","MA","Hadoop","Base Salary","127000"
300.0,"Senior Data Scientist","Aetna","Boston","MA","Hadoop","Base Salary","112000"
301.0,"Data Scientist, AWS Apps","Amazon","Palo Alto","CA","Machine Learning","Base Salary","124000"
302.0,"Data Scientist","Intuit","Mountain View","CA","Big Data","Base Salary","118000"
303.0,"Principal Data Scientist","ADP","Parsippany","NJ","Product Management","Base Salary","125000"
304.0,"Sr Staff Data Scientist","GE","San Ramon","CA","Optimization","Base Salary","141000"
305.0,"Data Scientist, Senior","YuMe","Redwood City","CA","Hadoop","Base Salary","129000"
306.0,"Data Scientist","Hulu","Santa Monica","CA","Data Mining","Base Salary","111000"
307.0,"Lead Data Scientist","Target","Minneapolis","MN","Hadoop","Base Salary","123000"
308.0,"Principal, Data Scientist","Comcast","Philadelphia","PA","Hadoop","Base Salary","129000"
309.0,"Principal, Data Scientist","Comcast","Philadelphia","PA","Hadoop","Base Salary","129000"
310.0,"Data Scientist","Move, Inc.","Santa Clara","CA","Machine Learning","Base Salary","118000"
311.0,"Head of Data Science, Liquidity","First Republic Bank","San Francisco","CA","Data Science","Base Salary","202000"
312.0,"Senior Software Engineer - Data Services","Workday","Pleasanton","CA","Architectures","Base Salary","119000"
313.0,"Head of Data Science","Provectus","Palo Alto","CA","Hadoop","Base Salary","137000"
314.0,"Principal Data Scientist","Honeywell","Atlanta","GA","Hadoop","Base Salary","148000"
315.0,"Data Scientist","Akamai Technologies","Cambridge","MA","Big Data","Base Salary","106000"
316.0,"Principal Data Scientist","Accenture","San Diego","CA","Hadoop","Base Salary","125000"
317.0,"Data Scientist I, Manufacturing Sciences","Biogen Idec","Cambridge","MA","Data Mining","Base Salary","108000"
318.0,"Principal Data Scientist","Realtor.com","Santa Clara","CA","Product Management","Base Salary","140000"
319.0,"Data Scientist","Integral Ad Science","New York","NY","Hadoop","Base Salary","108000"
320.0,"Data Scientist","Move, Inc.","Santa Clara","CA","Machine Learning","Base Salary","118000"
321.0,"Senior Data Scientist","Nordstrom","Seattle","WA","Hadoop","Base Salary","121000"
322.0,"Data Scientist","Counsyl","South San Francisco","CA","Machine Learning","Base Salary","121000"
323.0,"Data Scientist","Intuit","Woodland Hills","CA","Big Data","Base Salary","112000"
324.0,"Data Scientist - Advertising Product and Platforms","Spotify","New York","NY","Python","Base Salary"," 96000"
325.0,"Principal, Data Scientist - Digital","Comcast","Philadelphia","PA","Hadoop","Base Salary","128000"
326.0,"Senior Software Development Engineer - Data Services","Zillow","Irvine","CA","Software Design","Base Salary","110000"
327.0,"Senior Data Scientist","Aetna","Wellesley","MA","Hadoop","Base Salary","112000"
328.0,"Senior Data Scientist in San Mateo, CA","Osi Systems","Santa Clara","CA","Big Data","Base Salary","118000"
329.0,"Seeking a Senior Data Scientist in San Mateo, CA","Osi Systems","San Mateo","CA","Big Data","Base Salary","118000"
330.0,"Principal Data Scientist","Salsify","Boston","MA","Machine Learning","Base Salary","118000"
331.0,"gU Faculty, Principal Data Scientist","Galvanize","San Francisco","CA","Data Science","Base Salary","161000"
332.0,"Principal Data Scientist","Capital One","New York","NY","Hadoop","Base Salary","140000"
333.0,"Data Science Consultant Lead","Aetna","Wellesley","MA","Hadoop","Base Salary","142000"
334.0,"Senior Data Scientist","GE","San Ramon","CA","Hadoop","Base Salary","124000"
335.0,"Senior Data Scientist","GE","San Ramon","CA","Hadoop","Base Salary","124000"
336.0,"Data Scientist","Twitch","San Francisco","CA","Product Design Data Science","Base Salary","133000"
337.0,"Area Lead, Research Data Science Facilitation","Harvard University","Cambridge","MA","Architectures","Base Salary","138000"
338.0,"Senior Software Engineer, Data Science","AppNexus","New York","NY","Hadoop","Base Salary","112000"
339.0,"Data Analyst/Data Scientist","Luxoft","Kirkland","WA","Hadoop","Base Salary"," 95000"
340.0,"Principal Data Scientist (Data Analytics) - Philippines","HGST","Laguna","CA","Hadoop","Base Salary","117000"
341.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA","Hadoop","Base Salary","169000"
342.0,"Chief Engineer / Data Scientist","Booz Allen Hamilton","McLean","VA","Hadoop","Base Salary","169000"
343.0,"Head of Data Science","Tubular Labs","Mountain View","CA","Hadoop","Base Salary","165000"
344.0,"Principal Data Scientist","Capital One","McLean","VA","Hadoop","Base Salary","139000"
345.0,"Lead Data Scientist","Target","Minneapolis","MN","Hadoop","Base Salary","123000"
346.0,"Sr Data Scientist","GE","San Ramon","CA","Hadoop","Base Salary","124000"
347.0,"Sr Data Scientist","GE","San Ramon","CA","Hadoop","Base Salary","124000"
348.0,"Data Analyst","Zillow","Seattle","WA","Scalability","Base Salary","105000"
349.0,"Data Scientist","Integral Ad Science","New York","NY","Data Mining","Base Salary","108000"
350.0,"Senior Data Scientist - Twin...","Unitedhealth Group","Boston","MA","Distributed Systems","Base Salary","115000"
351.0,"Director, Data Science","About.com","New York","NY","Management","Base Salary","164000"
352.0,"Data Scientist","Amazon","Palo Alto","CA","Machine Learning","Base Salary","124000"
353.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA","Big Data","Base Salary","144000"
354.0,"Lead Data Scientist - Telecom","Nielsen","San Francisco","CA","Big Data","Base Salary","144000"
355.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA","Hadoop","Base Salary","131000"
356.0,"Principal AI/Data Scientist","Cross Creek Systems","San Jose","CA","Hadoop","Base Salary","131000"
357.0,"Senior Data Scientist or Researcher","Inspur","Bellevue","WA","Hadoop","Base Salary","111000"
358.0,"Senior Data Scientist -...","Unitedhealth Group","Boston","MA","Hadoop","Base Salary","115000"
359.0,"Sr Data Scientist","Aetna","Wellesley","MA","Hadoop","Base Salary","112000"
360.0,"Data Scientist","Momentum","Bellevue","WA","Machine Learning","Base Salary"," 95000"
361.0,"Chief Data Scientist","Booz Allen Hamilton","McLean","VA","Data Mining","Base Salary","169000"
362.0,"Principal Scientist, Data Science, Sequencing","Roche","Santa Clara","CA","Algorithms","Base Salary","148000"
363.0,"Senior Manager, Data Science","GE FABBRI","San Ramon","CA","Hadoop","Base Salary","155000"
364.0,"Data Science Manager","Nordstrom","Seattle","WA","Optimization","Base Salary","101000"
365.0,"Senior Manager- Data Science (Digital)","Capital One","New York","NY","Hadoop","Base Salary","144000"
366.0,"Senior Software Engineer - Data Infrastructure","Ticketfly","San Francisco","CA","Information Retrieval","Base Salary","140000"
367.0,"Senior Data Scientist","Celgene","Seattle","WA","PHP","Base Salary","121000"
368.0,"Senior Data Scientist","Celgene","Seattle","WA","PHP","Base Salary","121000"
369.0,"NLP PRINCIPAL DATA SCIENTIST, WORLD-CLASS CONSULTANCY ROLE","Harnham","Boston","MA","Hadoop","Base Salary","132000"
370.0,"Data Science Analyst","Adobe","San Jose","CA","Hadoop","Base Salary","109000"
371.0,"Chief Data Scientist - Consulting","Harnham","New York","NY","Data Mining","Base Salary","164000"
372.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA","Relational Databases","Base Salary","118000"
373.0,"Sr. Data Scientist, CORA","Biogen Idec","Cambridge","MA","Relational Databases","Base Salary","118000"
374.0,"Commissions Data Analyst - local Bay Area candidates only","Imperva","Redwood City","CA","Management","Base Salary","100000"
375.0,"Manager, Data Scientist","Pfizer","Cambridge","MA","Hadoop","Base Salary","129000"
376.0,"Manager, Data Scientist","Pfizer","Cambridge","MA","Hadoop","Base Salary","129000"
377.0,"Data Scientist","Rapid7","Boston","MA","Data Mining","Base Salary","109000"
378.0,"Data Analyst, Metrology","Tesla Motors","Fremont","CA","Data Mining","Base Salary","105000"
379.0,"Senior Data Scientist","Verizon","Basking Ridge","NJ","Hadoop","Base Salary","119000"
380.0,"Senior Data Scientist","Verizon","Piscataway","NJ","Optimization","Base Salary","118000"
381.0,"Sr Staff Data Scientist","GE","Boston","MA","Optimization","Base Salary","131000"
382.0,"Sr Staff Data Scientist","GE","Boston","MA","Optimization","Base Salary","131000"
383.0,"Sr Data Scientist","Wells Fargo","San Francisco","CA","Hadoop","Base Salary","114000"
384.0,"Sr Data Scientist","Wells Fargo","Concord","CA","Hadoop","Base Salary","114000"
385.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA","Hadoop","Base Salary","112000"
386.0,"Senior Modeling Analyst / Data Scientist","Nomis Solutions","San Bruno","CA","Hadoop","Base Salary","112000"
387.0,"Data Scientist","TiVo","Boston","MA","Hadoop","Base Salary","115000"
388.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA","Data Mining","Base Salary","107000"
389.0,"Statistician/Data Scientist - Multiple Levels","OGSystems","Springfield","VA","Data Mining","Base Salary","107000"
390.0,"Senior Data Scientist","Propeller Health","San Francisco","CA","Optimization","Base Salary","102000"
1.0,"Head of SBG Data Science Engineering","Intuit","Mountain View","CA"," Big Data","Base Salary","253000"
2.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Data Mining","Base Salary","204000"
3.0,"Principal Lead Data Scientist","Akamai Technologies","Santa Clara","CA"," Data Mining","Base Salary","204000"
4.0,"Director, Data Scientist","Dropbox","San Francisco","CA"," Algorithms","Base Salary","183000"
5.0,"Principal Data Scientist","Microsoft","Bellevue","WA"," Data Mining","Base Salary","200000"
6.0,"Principal Data Scientist","Microsoft","Redmond","WA"," Machine Learning","Base Salary","198000"
7.0,"Head of Data Science and Engineering","Amazon","Seattle","WA"," Machine Learning","Base Salary","265000"
8.0,"Principal Data Science Engineer","OpenTable","San Francisco","CA"," Hadoop","Base Salary","170000"
9.0,"Sr. Principal Data Scientist (A/B Platform)","Coupang","Palo Alto","CA"," Data Science","Base Salary","180000"
10.0,"Principal Data Scientist (Fraud Protection)","Coupang","Palo Alto","CA"," Big Data","Base Salary","164000"
11.0,"Principal Data Science Manager","Microsoft","Redmond","WA"," Data Science","Base Salary","183000"
12.0,"Data Science and Analytics Lead, Global Revenue Acceleration","Google","Mountain View","CA"," Data Science","Base Salary","154000"
13.0,"Principal Data Scientist","Microsoft","Redmond","WA"," Analytics","Base Salary","198000"
14.0,"Principal Data Science Engineer","Salesforce","San Francisco","CA"," Hadoop","Base Salary","179000"
15.0,"Lead Data Scientist","Salesforce","San Francisco","CA"," Data Mining","Base Salary","172000"
16.0,"Senior Software Engineer - Bing Data and Services Infrastructure","Microsoft","Sunnyvale","CA"," Information Retrieval","Base Salary","162000"
17.0,"Technical Program Manager - Data Science","Amazon","Seattle","WA"," Data Mining","Base Salary","153000"
18.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Data Mining","Base Salary","162000"
19.0,"Senior Data Scientist","OpenTable","San Francisco","CA"," Hadoop","Base Salary","141000"
20.0,"VP, Engineering and Data Science","ShareThis","Palo Alto","CA"," Optimization","Base Salary","176000"
21.0,"Manager of Data Science","Yelp","San Francisco","CA"," Machine Learning","Base Salary","166000"
22.0,"Principal Data Scientist","Salesforce","San Francisco","CA"," Machine Learning","Base Salary","179000"
23.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","San Bruno","CA"," Machine Learning","Base Salary","132000"
24.0,"Data Scientist / Quantitative Analyst Technical Lead, YouTube","Google","Mountain View","CA"," Machine Learning","Base Salary","132000"
25.0,"Senior/Principal Data Scientist","Fitbit","San Francisco","CA"," Algorithms","Base Salary","189000"
26.0,"Principal Data Scientist Architect","SAP","Palo Alto","CA"," Optimization","Base Salary","172000"
27.0,"Senior Data Scientist","Microsoft","Bellevue","WA"," Data Mining","Base Salary","162000"
28.0,"Senior Software Engineer - Data Engineer","Microsoft","Redmond","WA"," Optimization","Base Salary","161000"
29.0,"Sr. Data Scientist (Computer Vision)","Coupang","Seattle","WA"," Algorithms","Base Salary","133000"
30.0,"Lead Data Scientist","Glassdoor","Mill Valley","CA"," Algorithms","Base Salary","160000"
31.0,"Director","","Vienna","VA"," Machine Learning","Base Salary","240000"
32.0,"Data Science Manager","Lyft","San Francisco","CA"," Optimization","Base Salary","130000"
33.0,"Data Science Manager (Seattle)","Lyft","Seattle","WA"," Optimization","Base Salary","130000"
34.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Machine Learning","Base Salary","162000"
35.0,"Senior Data Scientist","Microsoft","Redmond","WA"," Optimization","Base Salary","161000"
36.0,"Product Analytics Lead, Data Science","Google","Seattle","WA"," Product Management","Base Salary","140000"
37.0,"Product Analytics Lead, Data Science","Google","Mountain View","CA"," Product Management","Base Salary","140000"
38.0,"Product Analytics Lead, Data Science","Google","San Bruno","CA"," Product Management","Base Salary","140000"
39.0,"Data Scientist","Microsoft","Bellevue","WA"," Data Mining","Base Salary","147000"
40.0,"Data Scientist","Coupang","Palo Alto","CA"," Data Mining","Base Salary","120000"
41.0,"Data Scientist, Population and Survey Sciences","Facebook","Menlo Park","CA"," ETL","Base Salary","141000"
42.0,"Sr. Data Scientist","Microsoft","Redmond","WA"," ETL","Base Salary","162000"
43.0,"Sr. Data Scientist","Microsoft","Redmond","WA"," ETL","Base Salary","162000"
44.0,"Research Lead / Data Scientist","Spotify","New York","NY"," Algorithms","Base Salary","163000"
45.0,"Senior Data Scientist","","Redmond","WA"," Big Data","Base Salary","162000"
46.0,"Data Scientist, Infrastructure","Facebook","Menlo Park","CA"," Optimization","Base Salary","145000"
47.0,"Data Science Program Manager","Microsoft","Redmond","WA"," Data Mining","Base Salary","131000"
48.0,"Data Scientist- Consumer Insights","Facebook","Menlo Park","CA"," Data Mining","Base Salary","133000"
49.0,"Lead Data Scientist","Target","Sunnyvale","CA"," Data Mining","Base Salary","160000"
50.0,"Data Scientist","Dropbox","San Francisco","CA"," Python","Base Salary","137000"
51.0,"Data Visualization Scientist","Facebook","Menlo Park","CA"," Analytics","Base Salary","141000"
52.0,"Data Scientist","Facebook","Menlo Park","CA"," Python","Base Salary","141000"
53.0,"Software Engineer II- Data Science","Microsoft","Redmond","WA"," Data Mining","Base Salary","147000"
54.0,"Data Scientist II","Microsoft","Redmond","WA"," C++","Base Salary","147000"
55.0,"DATA SCIENTIST II","Microsoft","Bellevue","WA"," C++","Base Salary","146000"
